"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"156","China",,"0111","Wheat",2021,2.3,"2.3%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0111","Wheat",2021,3.2,"3.2%",,"Storage","Storage",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0111","Wheat",2021,0.9,"0.9%",,"Transportation","Transport",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0111","Wheat",2021,1.4,"1.4%",,"Drying, Farm","Farm",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0111","Wheat",2021,4.715,"4.715%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2018) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,2.74,"2.74%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Guo et al (2019) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,2.3,"2.3%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,0.9,"0.9%",,"Transportation","Transport",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,2.41,"2.41%",,"Storage","Storage",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Luo et al (2020) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,4.5,"4.5%",,"Storage","Storage",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0112","Maize (corn)",2021,1.4,"1.4%",,"Drying, Farm","Farm",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,2.7,"2.7%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,0.79,"0.79%",,"Distribution","Distribution",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Lu et al (2019) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,1.4,"1.4%",,"Drying, Farm","Farm",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,2,"2%",,"Storage","Storage",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,3.92,"3.92%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Qu et al (2019) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,3.02,"3.02%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Huang et al (2018) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,1.21,"1.21%",,"Storage","Storage",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Lu et al (2019) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,1.85,"1.85%",,"Drying, Farm","Farm",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Lu et al (2019) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,0.9,"0.9%",,"Transportation","Transport",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Gao et al (2016) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,1.73,"1.73%",,"Processing","Processing",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Lu et al (2019) Reference has been generated automatically"
"156","China",,"0113","Rice",2021,2.84,"2.84%",,"Harvesting","Harvest",,"","","Literature Review","Charlene Li;Phil Bremer;Marie K. Harder;Michael SW. Lee;Kate Parker;Evamaria C. Gaugler;Miranda Mirosa (2021), A systematic review of food loss and waste in china: quantity, impacts and mediators",,"Referenced to Lu et al (2019) Reference has been generated automatically"
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2021,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2021,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2021,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2021,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2021,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2021,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2021,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2021?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,2.35714,"2.35714",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0112","Maize (corn)",2020,5.26375,"5.26375",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,1.2,"1.2",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0113","Rice",2020,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2020,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2020,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2020,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2020,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"180","Democratic Republic of the Congo",,"0118","Millet",2020,1.175,"1.175",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/CD/all-crops/2020?metric=prc&download=csv",
"204","Benin",,"0113","Rice",2022,4.7,"4.70%",,"Threshing","Farm","Manual threshing","","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
"204","Benin",,"0113","Rice",2022,3.42,"3.42%",,"Storage","Storage","Paddy and milled rice","","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
"204","Benin",,"0113","Rice",2022,10.97,"10.97%",,"Harvesting","Harvest","Manual harvesting","","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
"204","Benin",,"0113","Rice",2022,2.8,"2.80%",,"Harvesting","Harvest","Harvesting with manual per panicle","","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
"204","Benin",,"0113","Rice",2022,1.09,"1.09%",,"Winnowing","Farm",,"","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
"204","Benin",,"0113","Rice",2022,1.35,"1.35%",,"Drying","Farm","Sun drying and mechanical drying","","","Survey","Amoussouhoui, Rico; Akpa, Kuassi Auxence Aristide; Nkhata, Smith G.; Banout, Jan (2023), ANALYZING THE IMPACT OF REDUCING FOOD LOSSES OF RICE ON FOOD SECURITY IN BENIN",," Reference has been generated automatically"
